Time, Date, Hour, Minute, Seconds,Altitude, Speed(knots), Latitude(Deg), Longitude(Deg), Sat#,Temp0(C), Pressure0(Hg), Altitude0(m),Temp1(C), Pressure1(Pa), Altitude1(m),Temp2(C), Pressure2(Pa), Altitude2(m),AvgAltitude(m),Gas1Voltage(V),Gas2Voltage(V)
3573824,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231.1875,57980,14496.9375,-17.47,9095.2617,16312.6182,-19.58,9071.3633,16326.6436,15715.2529,0.0281,0.2788
3576954,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231.1875,58010.75,14505.0625,-17.5,9073.5117,16325.3809,-19.6,9053.0586,16337.4053,15724.9971,0.011,0.2667
3580074,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231.1875,58037,14510.75,-17.52,9063.0352,16331.5371,-19.62,9043.4688,16343.0498,15731.5713,0.011,0.3232
3583207,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231.1875,58058.75,14517.25,-17.54,9049.2031,16339.6738,-19.64,9025.2422,16353.793,15741.1201,0.0098,0.2853
3586327,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231.125,58087.25,14524.125,-17.57,9024.457,16354.2559,-19.65,9003.207,16366.8037,15751.4053,0.0098,0.303
3589460,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231.125,58112.75,14529.625,-17.59,9006.7344,16364.7197,-19.69,8988.7539,16375.3516,15759.5615,0.0098,0.324
3592580,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231.125,58131,14534.625,-17.62,8986.3008,16376.8037,-19.7,8970.8164,16385.9766,15769.8594,0.0098,0.3151
3595700,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231.125,58159.25,14542.625,-17.64,8961.7539,16391.3516,-19.71,8942.2578,16402.9277,15782.8564,0.0098,0.2273
3598842,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231.0625,58190,14550.25,-17.67,8936.8203,16406.1602,-19.73,8922.168,16414.8789,15793.9619,0.011,0.27
3601952,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231.0625,58220,14557.75,-17.7,8909.5352,16422.4043,-19.74,8896.6133,16430.1113,15808.4717,0.0098,0.249
3605082,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231.0625,58257.75,14567.8125,-17.71,8878.0664,16441.1895,-19.76,8860.2188,16451.8672,15825.4443,0.0208,0.2216
3608205,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231.0625,58303.75,14579.25,-17.73,8843.9844,16461.5937,-19.78,8821.1953,16475.2754,15845.1641,0.0098,0.2643
3611335,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231,58352.25,14593.375,-17.76,8802.7266,16486.3809,-19.82,8781.0391,16499.4492,15866.3721,0.0098,0.1515
3614455,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231,58414,14608.8125,-17.77,8769.125,16506.6387,-19.83,8744.4844,16521.5332,15886.5752,0.0098,0.274
3617588,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231,58486.75,14625.3125,-17.8,8729.9141,16530.3574,-19.83,8707.3594,16544.041,15905.7002,0.0098,0.1894
3620708,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231,58535.25,14637.6875,-17.82,8699.5469,16548.7852,-19.85,8675.7461,16563.2656,15922.4297,0.0098,0.3022
3623838,30-Mar,133,55,77,5884.7,0,0,-112.058,0,231,58584.5,14649.4375,-17.84,8672.2422,16565.4004,-19.87,8644.2227,16582.4941,15938.1533,0.011,0.2313
3626961,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.9375,58627.75,14660,-17.85,8639.0703,16585.6426,-19.88,8617.5039,16598.8359,15953.5596,0.0098,0.245
3630081,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.9375,58660.75,14667.5,-17.88,8619.4609,16597.6367,-19.9,8595.0313,16612.6113,15962.251,0.0098,0.2603
3633211,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.9375,58690.25,14675.6875,-17.9,8597.3906,16611.1641,-19.92,8573.3047,16625.959,15974.8125,0.0305,0.2958
3636334,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.9375,58725,14684.6875,-17.91,8574.5898,16625.168,-19.92,8554.3086,16637.6504,15986.543,0.0098,0.2514
3639464,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.875,58763.5,14692.875,-18.01,8541.7227,16645.4082,-19.95,8529.4336,16652.9922,16000.9033,0.0305,0.2885
3642584,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.875,58791.75,14700,-18.02,8525.75,16655.2676,-19.97,8512.6055,16663.3926,16010.6514,0.0159,0.2667
3645717,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.875,58820.25,14706.5,-18.05,8509.5,16665.3145,-19.98,8492.9883,16675.5371,16017.8389,0.0098,0.307
3648837,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.875,58839.5,14712.4375,-18.08,8491.1484,16676.6777,-20.01,8479.1602,16684.1113,16028.3545,0.0085,0.2603
3651967,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.8125,58869.25,14719.6875,-18.09,8467.875,16691.1172,-20.02,8455.2148,16698.9863,16039.8311,0.0122,0.2829
3655090,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.8125,58896.75,14726.5625,-18.11,8450.2578,16702.0684,-20.04,8432.5703,16713.084,16050.0078,0.0244,0.3038
3658220,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.8125,58920.75,14731.5,-18.13,8435.0273,16711.5527,-20.05,8419.6016,16721.1719,16057.7891,0.0098,0.3514
3661340,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.8125,58944,14737.875,-18.14,8415.9063,16720.8906,-20.07,8404.9336,16730.3301,16066.9873,0.0098,0.2538
3664473,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.8125,58976,14746.6875,-18.17,8397.75,16734.8203,-20.08,8384.7852,16742.9336,16079.7578,0.0098,0.2651
3667593,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.75,59010.75,14754.1875,-18.18,8377.3828,16747.5703,-20.11,8364.0195,16755.9473,16087.8486,0.0098,0.3264
3670723,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.75,59030.75,14759,-18.2,8368.8867,16752.8945,-20.12,8350.207,16764.6191,16094.1885,0.0232,0.2804
3673846,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.75,59048.25,14763.375,-18.22,8349.1719,16765.2695,-20.13,8335.9414,16773.5879,16103.8701,0.0122,0.2442
3676976,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.75,59068.75,14769.4375,-18.24,8334.3984,16774.5586,-20.16,8318.9414,16784.291,16113.6943,0.011,0.2708
3680096,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.6875,59091.5,14774.4375,-18.26,8312.7305,16788.2051,-20.17,8300.4023,16795.9824,16122.0938,0.0098,0.2514
3683229,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.6875,59110.75,14779.5625,-18.27,8297.3828,16797.8887,-20.18,8283.4727,16806.6797,16130.9648,0.0098,0.2313
3686349,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.6875,59134.25,14785.875,-18.29,8275.4688,16811.7422,-20.19,8265.1836,16818.2539,16141.6914,0.0244,0.324
3689479,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.6875,59163.75,14792.875,-18.31,8261.3672,16820.6719,-20.21,8247.6719,16829.3555,16150.8877,0.0098,0.2982
3692602,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.6875,59188.25,14799.375,-18.33,8240.6055,16833.8418,-20.22,8229.2539,16841.0527,16161.2344,0.011,0.2587
3695732,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.6875,59220,14807,-18.35,8221.8828,16845.7402,-20.25,8206.7695,16855.3613,16173.833,0.0317,0.3151
3698852,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.625,59250.75,14815.1875,-18.36,8194.5156,16863.1719,-20.25,8181.1172,16871.7246,16187.0186,0.011,0.2837
3701985,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.625,59280.75,14821.8125,-18.39,8174.4375,16875.9922,-20.26,8161.0078,16884.582,16196.7344,0.011,0.2949
3705105,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.625,59300.75,14826,-18.4,8160.4297,16884.9512,-20.28,8148.4453,16892.627,16204.375,0.011,0.3312
3708235,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.625,59326.25,14833.25,-18.42,8141.3945,16897.1465,-20.31,8128.6406,16905.3301,16215.3984,0.0098,0.2603
3711365,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.625,59354.5,14841.875,-18.44,8122.1016,16909.5293,-20.32,8102.7461,16921.9766,16229.3047,0.0098,0.2788
3714485,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.5625,59385.75,14848.625,-18.45,8102.2578,16922.291,-20.32,8085.3984,16933.1523,16237.8877,0.011,0.2917
3717618,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.5625,59405.75,14854,-18.47,8083.3555,16934.4707,-20.35,8064.7773,16946.4629,16249.2969,0.0293,0.2764
3720738,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.5625,59438.5,14863.9375,-18.49,8057.5352,16951.1445,-20.36,8042.0352,16961.1758,16265.6904,0.011,0.2377
3723868,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.5625,59489.25,14875.9375,-18.5,8030.8867,16968.3984,-20.37,8011.7187,16980.8379,16279.4346,0.0085,0.2136
3726991,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.5625,59528,14885,-18.52,8013.6719,16979.5703,-20.38,7994.3437,16992.1367,16290.1016,0.011,0.3207
3730121,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.5625,59560.25,14893,-18.53,7990.2461,16994.8027,-20.4,7974.5156,17005.0527,16300.5557,0.0098,0.2377
3733241,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.5,59588.5,14898.5625,-18.55,7974.1445,17005.293,-20.41,7957.1484,17016.3867,16309.5156,0.0305,0.3288
3736364,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.5,59608,14904.125,-18.58,7954.5898,17018.0586,-20.42,7941.2969,17026.75,16319.0752,0.011,0.2869
3739494,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.5,59633.75,14909.625,-18.58,7939.8516,17027.6953,-20.43,7920.0156,17040.6895,16329.9326,0.011,0.2861
3742624,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.5,59657,14916.1875,-18.6,7919.7695,17040.8496,-20.45,7906.0703,17049.8398,16340.2607,0.0098,0.303
3745747,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.5,59682.25,14923.5,-18.61,7898.1836,17055.0195,-20.46,7882.6133,17065.2598,16351.1494,0.033,0.3312
3748877,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.5,59703.75,14927.25,-18.62,7886.9961,17062.375,-20.47,7869.9141,17073.666,16357.4619,0.011,0.3884
3751997,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.5,59719.75,14931.625,-18.64,7874.0625,17070.8906,-20.48,7857.1836,17082.0195,16364.7236,0.0098,0.3127
3755130,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.4375,59746,14939.3125,-18.66,7855.5234,17083.1152,-20.5,7839.1211,17093.9512,16374.9766,0.0098,0.2273
3758250,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.4375,59773.5,14945.75,-18.68,7842.4023,17091.7832,-20.5,7823.8789,17104.0371,16384.8613,0.0098,0.3514
3761380,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.4375,59799.75,14952.1875,-18.7,7823.9219,17104.0098,-20.52,7806.8789,17115.3047,16394.1992,0.011,0.253
3764503,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.4375,59827.75,14958.875,-18.7,7806.668,17115.4453,-20.53,7791.0273,17125.8301,16402.416,0.0098,0.3739
3767633,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.4375,59851,14963.625,-18.72,7792.9961,17124.5215,-20.54,7780.3945,17132.8984,16409.9121,0.0098,0.2772
3770753,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.375,59870.75,14968.875,-18.74,7778.6328,17134.0703,-20.55,7765.7305,17142.6602,16417.8535,0.0147,0.3086
3773886,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.375,59888.75,14973.9375,-18.75,7764.3203,17143.5996,-20.56,7748.6719,17154.0352,16425.584,0.0098,0.3699
3777006,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.375,59906.25,14978.5,-18.76,7750.8398,17152.5898,-20.58,7736.1914,17162.3711,16435.5391,0.011,0.2144
3780136,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.375,59939,14988.25,-18.77,7729.3906,17166.918,-20.59,7713.1641,17177.7793,16448.5781,0.0208,0.2958
3783259,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.375,59984,15000.1875,-18.78,7701.2031,17185.7949,-20.6,7682.3516,17198.4531,16466.1484,0.011,0.1845
3786389,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.375,60028,15010.875,-18.79,7669.5703,17207.0488,-20.61,7648.5703,17221.1973,16488.2676,0.0317,0.1628
3789519,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.375,60075,15022.625,-18.81,7629.7891,17233.877,-20.61,7610.6953,17246.7949,16509.4258,0.0098,0.2635
3792642,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.375,60118.75,15034,-18.81,7591.6562,17259.7012,-20.62,7579.6172,17267.875,16526.0332,0.0098,0.1563
3795772,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.375,60159.25,15043.0625,-18.83,7567.1133,17276.377,-20.64,7550.9883,17287.3574,16538.5957,0.011,0.2434
3798892,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.3125,60194.5,15051.125,-18.84,7550.0508,17287.9961,-20.64,7533.1797,17299.5059,16549.9785,0.011,0.2708
3802025,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.375,60216.5,15057.1875,-18.86,7535.4883,17297.9297,-20.65,7523.5781,17306.0664,16557.084,0.0098,0.2933
3805145,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.3125,60244.75,15063.0625,-18.87,7521.082,17307.7715,-20.65,7504.6133,17319.041,16565.1602,0.0098,0.2861
3808275,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.3125,60268.5,15068.3125,-18.88,7510.418,17315.0664,-20.66,7493.9258,17326.3672,16574.2187,0.0147,0.2925
3811398,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.3125,60294.25,15075,-18.9,7490.0156,17329.0488,-20.67,7477.1211,17337.9004,16585.2246,0.0317,0.2845
3814528,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.3125,60320.75,15082.25,-18.91,7473.1953,17340.5977,-20.68,7456.2266,17352.2715,16595.0137,0.0085,0.2434
3817648,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.3125,60343,15088.4375,-18.93,7451.6602,17355.416,-20.71,7434.1328,17367.5,16608.7246,0.0098,0.2401
3820781,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.3125,60373.75,15095.875,-18.94,7430.2266,17370.1973,-20.71,7413.3516,17381.8594,16621.8516,0.0269,0.1821
3823901,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.3125,60407,15103.75,-18.95,7409.1367,17384.7773,-20.72,7394.0586,17395.2207,16629.709,0.0317,0.2925
3827031,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.3125,60430.25,15110.8125,-18.97,7396.5195,17393.5137,-20.73,7379.0781,17405.6133,16639.6484,0.0098,0.2369
3830154,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.25,60457.5,15117.4375,-18.97,7377.8437,17406.4707,-20.74,7363.418,17416.4961,16649.3145,0.0085,0.2627
3833284,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.25,60486.25,15122.0625,-18.99,7363.8164,17416.2207,-20.75,7344.2227,17429.8613,16659.2402,0.0098,0.2869
3836417,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.25,60503.75,15127.8125,-19,7344.7773,17429.4746,-20.76,7327.2734,17441.6875,16669.4844,0.0098,0.2667
3839537,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.25,60527.75,15133.875,-19.02,7330.4336,17439.4805,-20.77,7315.9258,17449.6172,16677.502,0.0098,0.2982
3842667,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.25,60549,15138.8125,-19.03,7317.1484,17448.7617,-20.78,7296.7344,17463.0488,16687.2637,0.022,0.2506
3845790,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.25,60573,15144.375,-19.04,7300.2031,17460.6191,-20.79,7280.75,17474.2598,16696.6113,0.0073,0.3199
3848910,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.25,60589.5,15149.625,-19.05,7284.3437,17471.7383,-20.79,7267.0664,17483.8711,16705.2734,0.0147,0.3167
3852040,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.1875,60612.25,15154.875,-19.06,7267.4844,17483.5781,-20.8,7248.6875,17496.8066,16715.2246,0.0098,0.3183
3855163,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.1875,60634.5,15159.75,-19.07,7253.0625,17493.7246,-20.81,7230.4062,17509.6973,16725.0391,0.0244,0.2369
3858293,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.1875,60657.25,15166.6875,-19.08,7232.5937,17508.1543,-20.82,7211.3945,17523.1328,16734.4863,0.0098,0.2837
3861423,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.1875,60678.75,15170.25,-19.09,7222.4453,17515.3184,-20.82,7200.2852,17530.1582,16740.2734,0.011,0.2804
3864546,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.1875,60693.25,15173.8125,-19.1,7210.7305,17523.6016,-20.83,7182.9687,17543.2715,16749.2754,0.0305,0.2796
3867676,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.1875,60712.5,15179.6875,-19.12,7190.5781,17537.875,-20.83,7170.1953,17552.3437,16758.6797,0.011,0.3135
3870796,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.1875,60732,15184,-19.12,7173.5312,17549.9727,-20.84,7157.2383,17561.5586,16766.498,0.0098,0.2555
3873929,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.1875,60750.25,15188.6875,-19.13,7162.2422,17557.998,-20.84,7147.6992,17568.3516,16775.2324,0.0098,0.3449
3877049,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.1875,60769.5,15194.3125,-19.14,7153.8711,17563.9551,-20.85,7130.1523,17580.8672,16783.1191,0.0098,0.2103
3880179,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.1875,60791,15199.875,-19.16,7137.3594,17575.7227,-20.86,7117.7812,17589.7051,16792.8672,0.0098,0.3062
3883302,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.1875,60815.5,15205.125,-19.16,7118.0586,17589.5059,-20.87,7098.4141,17603.5664,16802.0879,0.0098,0.3038
3886432,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.1875,60842.75,15212.4375,-19.17,7111.7578,17594.0137,-20.89,7083.7461,17614.084,16810.0723,0.0098,0.307
3889562,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.1875,60866.5,15218.125,-19.18,7094.7695,17606.1777,-20.89,7076.9062,17618.9961,16817.7812,0.0085,0.2821
3892685,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,60893.5,15225.5,-19.19,7084.832,17613.3047,-20.9,7062.8984,17629.0645,16826.5371,0.0085,0.2821
3895815,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,60932.5,15235.875,-19.2,7063.7578,17628.4473,-20.91,7039.9023,17645.6309,16842.0645,0.0317,0.307
3898935,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,60967.5,15244.25,-19.21,7044.7539,17642.1328,-20.91,7021.457,17658.9492,16850.3262,0.0098,0.3514
3902068,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,60994.5,15249.25,-19.22,7032.8867,17650.6934,-20.92,7011.4844,17666.1621,16857.8926,0.0098,0.2837
3905188,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,61012.75,15254.8125,-19.23,7017.1758,17662.0449,-20.92,6996.168,17677.2578,16866.6406,0.0098,0.2861
3908318,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,61035.75,15261.3125,-19.24,7003.4219,17672,-20.93,6978.6523,17689.9687,16876.4414,0.011,0.2821
3911451,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,61058.25,15266.625,-19.26,6989.5742,17682.0391,-20.94,6964.7695,17700.0605,16886.5742,0.0183,0.3062
3914571,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,61081,15272.5,-19.26,6973.6211,17693.623,-20.95,6950.7891,17710.2422,16896.7285,0.0098,0.3062
3917701,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,61103,15277.3125,-19.27,6952.0977,17709.2891,-20.95,6933.8359,17722.6094,16904.5703,0.0098,0.3191
3920824,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,61118,15281.25,-19.28,6940.1836,17717.9766,-20.96,6924.0156,17729.7852,16911.8027,0.0098,0.2941
3923954,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,61138,15286.4375,-19.29,6928.1836,17726.7383,-20.97,6910.5898,17739.6074,16920.9707,0.0098,0.241
3927074,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,61156.5,15291.5,-19.3,6913.75,17737.2949,-20.96,6895.0742,17750.9785,16929.4492,0.0098,0.3159
3930207,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,61182.5,15296.4375,-19.31,6899.2031,17747.9512,-20.98,6880.8672,17761.4102,16936.9355,0.0098,0.328
3933337,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,61201.5,15302.25,-19.32,6887.3633,17756.6387,-20.98,6869.7422,17769.5898,16945.7637,0.0098,0.2748
3936457,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,61231.5,15310.6875,-19.33,6872.4805,17767.5762,-20.98,6854.6016,17780.7402,16956.6895,0.0098,0.3522
3939590,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,61264.25,15318,-19.33,6854.7773,17780.6094,-20.99,6837.2695,17793.5273,16968.127,0.0183,0.2772
3942710,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61289.25,15323.875,-19.34,6845.2109,17787.666,-20.99,6823.1914,17803.9336,16974.8437,0.0159,0.3062
3945840,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,61310.75,15329.25,-19.35,6827.4414,17800.791,-21.01,6809.1133,17814.3574,16983.9707,0.0256,0.3022
3948963,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.125,61325.5,15332.5625,-19.35,6817.082,17808.4551,-21.01,6793.3711,17826.0352,16992.541,0.0098,0.3368
3952093,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61345,15338.25,-19.35,6801.6328,17819.9043,-21.01,6778.6133,17837.002,17001.4551,0.0098,0.3497
3955226,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61369.75,15345.1875,-19.36,6783.4062,17833.5371,-21.01,6758.2031,17852.1992,17014.2676,0.0159,0.2563
3958346,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61401.5,15351,-19.38,6763.2539,17848.4355,-21.01,6744.707,17862.2715,17022.6992,0.0098,0.3505
3961476,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61418,15356.0625,-19.38,6751.6016,17857.123,-21.02,6727.4297,17875.1855,17030.7207,0.0317,0.3248
3964599,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61444.5,15362.5625,-19.4,6738.2852,17867.0684,-21.02,6713.0508,17885.9551,17042.0215,0.0098,0.2861
3967729,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61471,15368.9375,-19.4,6722.5195,17878.8613,-21.02,6701.0664,17894.1484,17050.9277,0.0098,0.2635
3970849,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61488.5,15374.4375,-19.4,6704.1875,17890.5762,-21.03,6683.7383,17907.9687,17060.4941,0.0098,0.2401
3973982,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61510,15378.0625,-19.41,6697.4648,17897.6504,-21.03,6672.5391,17916.3984,17066.8027,0.0085,0.2466
3977102,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61520.5,15381.75,-19.42,6687.8516,17904.875,-21.03,6660.582,17925.4121,17072.916,0.011,0.336
3980232,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61538.75,15386.25,-19.42,6670.3398,17918.0566,-21.04,6646.1016,17936.3457,17083.1328,0.0098,0.2925
3983355,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61557.25,15391.5625,-19.43,6660.2539,17925.6602,-21.04,6633.5156,17945.8652,17091.1895,0.0085,0.2611
3986485,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61577.25,15395.9375,-19.43,6643.5352,17938.2871,-21.04,6617.2969,17958.1543,17099.1504,0.0098,0.2273
3989615,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61595.75,15400.8125,-19.44,6633.2461,17946.0703,-21.04,6601.3047,17970.2949,17108.2695,0.011,0.3586
3992738,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61611.5,15404.4375,-19.44,6622.9102,17953.8984,-21.05,6592.3008,17977.1406,17112.5996,0.0098,0.3465
3995868,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61631,15409.75,-19.44,6610.6445,17963.2012,-21.05,6581.8086,17985.127,17123.7988,0.0098,0.3119
3998988,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61655.25,15416.1875,-19.45,6594.2422,17975.6641,-21.06,6567.5312,17996.0117,17131.5566,0.0134,0.2941
4002121,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61678.25,15420.5625,-19.45,6583.4102,17983.9062,-21.05,6560.5937,18001.3086,17137.1348,0.0098,0.3159
4005241,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61689.75,15423.4375,-19.46,6573.6211,17991.3652,-21.05,6551.9687,18007.8984,17143.9824,0.011,0.2788
4008371,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61710.5,15429.125,-19.46,6557.7227,18003.5,-21.06,6539.207,18017.6621,17152.0078,0.0098,0.3546
4011493,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61727.5,15432.8125,-19.47,6549.5039,18009.7832,-21.06,6526.4687,18027.4238,17159.2129,0.0098,0.307
4014623,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61744.75,15437.375,-19.47,6537.2812,18019.1367,-21.05,6512.7734,18037.9375,17167.8262,0.0098,0.2893
4017753,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61760.5,15442.25,-19.48,6527.3125,18026.793,-21.06,6502.3047,18045.9844,17175.4434,0.0134,0.2788
4020876,30-Mar,133,55,77,5884.7,0,0,-112.058,0,230.0625,61780.5,15446.3125,-19.49,6513.418,18037.4414,-21.06,6488.332,18056.7422,17183.5195,0.0098,0.3014
